night,n_bars_h1,n_bars_h2,h1_high,h1_low,entry_ts,entry_mid,entry_spread,exit_ts,exit_mid,exit_spread,midpoint,dev_pips,side,traded,entry_px,exit_px,gross_pips,spread_cost_pips,net_pips,year,mae_pips,mfe_pips,bars_in_trade
2020-02-17,237.0,240.0,1.04386,1.0414950000000005,2020-02-18 01:59:00+00:00,1.0436,0.000139649122807,2020-02-17 05:59:00+00:00,1.04621,0.0001464705882353,1.0426775000000004,9.224999999997152,SELL,True,1.0435301754385966,1.0462832352941178,-26.10000000000001,2.8611971104229994,-28.96119711042301,2020,0.0,0.0,0
2020-02-20,236.0,240.0,1.04554,1.04365,2020-02-21 01:59:00+00:00,1.045235,0.0001908333333333,2020-02-20 05:59:00+00:00,1.045725,0.0001626315789473,1.044595,6.399999999999739,SELL,True,1.0451395833333332,1.0458063157894737,-4.900000000001015,3.5346491228059995,-8.434649122807015,2020,0.0,0.0,0
2020-02-24,240.0,240.0,1.0434800000000002,1.041505,2020-02-25 01:59:00+00:00,1.041665,0.0001475490196078,2020-02-24 05:59:00+00:00,1.0449100000000002,0.000168245614035,1.0424925,-8.27499999999981,BUY,True,1.041738774509804,1.0448258771929828,32.450000000001644,3.157946336428,29.292053663573643,2020,0.0,0.0,0
2020-02-26,240.0,240.0,1.041945,1.0399850000000002,2020-02-27 01:59:00+00:00,1.0415450000000002,0.0001605617977527,2020-02-26 05:59:00+00:00,1.04297,0.00013,1.040965,5.80000000000247,SELL,True,1.041464719101124,1.043035,-14.249999999997875,2.905617977527,-17.155617977524876,2020,0.0,0.0,0
2020-02-27,240.0,240.0,1.0451100000000002,1.04066,2020-02-28 01:59:00+00:00,1.044835,0.000158488372093,2020-02-27 05:59:00+00:00,1.0410750000000002,0.0001364285714285,1.042885,19.499999999998963,SELL,True,1.0447557558139535,1.0411432142857144,37.59999999999764,2.9491694352149995,34.65083056478264,2020,0.0,0.0,0
2020-03-02,240.0,240.0,1.0460550000000002,1.04125,2020-03-03 01:59:00+00:00,1.04162,0.0001970149253731,2020-03-02 05:59:00+00:00,1.047325,0.0001785937499999,1.0436525,-20.32500000000104,BUY,True,1.0417185074626865,1.047235703125,57.05000000000071,3.75608675373,53.29391324627071,2020,0.0,0.0,0
2020-03-05,240.0,239.0,1.0501550000000002,1.0454750000000002,2020-03-06 01:59:00+00:00,1.045995,0.00016816,2020-03-05 05:59:00+00:00,1.050885,0.0001705882352941,1.0478150000000002,-18.20000000000155,BUY,True,1.04607908,1.050799705882353,48.90000000000061,3.387482352941,45.51251764705961,2020,0.0,0.0,0
2020-03-09,240.0,240.0,1.04304,1.0381200000000002,2020-03-10 01:59:00+00:00,1.0386350000000002,0.000256,2020-03-09 05:59:00+00:00,1.0439850000000002,0.0004125443786982,1.04058,-19.449999999998635,BUY,True,1.038763,1.043778727810651,53.49999999999966,6.685443786982,46.81455621301766,2020,0.0,0.0,0
2020-03-10,240.0,240.0,1.0378500000000002,1.0342600000000002,2020-03-11 01:59:00+00:00,1.0351750000000002,0.00025625,2020-03-10 05:59:00+00:00,1.0412,0.0002328717948717,1.0360550000000002,-8.799999999999919,BUY,True,1.0353031250000002,1.041083564102564,60.24999999999725,4.891217948717,55.35878205128025,2020,0.0,0.0,0
2020-03-11,240.0,240.0,1.035545,1.03197,2020-03-12 01:59:00+00:00,1.03255,0.0003067272727272,2020-03-11 05:59:00+00:00,1.0336150000000002,0.0001916470588235,1.0337575,-12.07500000000028,BUY,True,1.0327033636363636,1.0335191764705884,10.650000000000936,4.983743315507,5.666256684493937,2020,0.0,0.0,0
2020-03-12,239.0,240.0,1.028945,1.02365,2020-03-13 01:59:00+00:00,1.02754,0.0002916417910447,2020-03-12 05:59:00+00:00,1.03172,0.0002348314606741,1.0262975,12.424999999998132,SELL,True,1.0273941791044776,1.031837415730337,-41.80000000000072,5.264732517188,-47.06473251718872,2020,0.0,0.0,0
2020-03-18,240.0,240.0,1.016255,1.004645,2020-03-19 01:59:00+00:00,1.0080400000000005,0.0006521418020679,2020-03-18 05:59:00+00:00,1.00977,0.0002567132867132,1.01045,-24.09999999999579,BUY,True,1.0083660709010345,1.0096416433566435,17.299999999995652,9.088550887811,8.211449112184653,2020,0.0,0.0,0
2020-03-19,240.0,240.0,1.01525,1.00745,2020-03-20 01:59:00+00:00,1.01425,0.0007560674157303,2020-03-19 05:59:00+00:00,1.00496,0.0004965217391304,1.01135,29.000000000001247,SELL,True,1.013871966292135,1.0052082608695654,92.9000000000002,12.525891548606998,80.37410845139321,2020,0.0,0.0,0
2020-03-31,240.0,240.0,1.032215,1.028115,2020-04-01 01:59:00+00:00,1.02919,0.0002432142857143,2020-03-31 05:59:00+00:00,1.028795,0.0003429629629629,1.030165,-9.74999999999948,BUY,True,1.0293116071428572,1.0286235185185184,-3.950000000001452,5.861772486771999,-9.811772486773451,2020,0.0,0.0,0
2020-04-01,240.0,240.0,1.027425,1.025125,2020-04-02 01:59:00+00:00,1.025315,0.0003622321428571,2020-04-01 05:59:00+00:00,1.02908,0.0003903191489362,1.026275,-9.60000000000072,BUY,True,1.0254961160714284,1.028884840425532,37.65000000000018,7.525512917933,30.124487082067184,2020,0.0,0.0,0
2020-04-07,240.0,240.0,1.033475,1.03055,2020-04-08 01:59:00+00:00,1.031025,0.0003542718446601,2020-04-07 05:59:00+00:00,1.0272200000000002,0.0002725217391304,1.0320125,-9.87499999999919,BUY,True,1.0312021359223302,1.027083739130435,-38.04999999999836,6.267935837905,-44.31793583790336,2020,0.0,0.0,0
2020-04-14,240.0,240.0,1.057185,1.053665,2020-04-15 01:59:00+00:00,1.056855,0.0002232857142856,2020-04-14 05:59:00+00:00,1.0494850000000002,0.0002965909090909,1.055425,14.300000000000423,SELL,True,1.0567433571428573,1.0496332954545458,73.69999999999877,5.198766233764999,68.50123376623377,2020,0.0,0.0,0
2020-04-20,240.0,240.0,1.05173,1.048475,2020-04-21 01:59:00+00:00,1.051055,0.0003239181286549,2020-04-20 05:59:00+00:00,1.051135,0.0002873214285714,1.0501025,9.525000000001338,SELL,True,1.0508930409356727,1.0512786607142857,-0.7999999999985796,6.112395572263,-6.91239557226158,2020,0.0,0.0,0
2020-04-22,240.0,240.0,1.06413,1.061395,2020-04-23 01:59:00+00:00,1.062105,0.0002839743589743,2020-04-22 05:59:00+00:00,1.05781,0.0003067,1.0627625,-6.574999999999776,BUY,True,1.0622469871794873,1.05765665,-42.9500000000016,5.906743589742999,-48.8567435897446,2020,0.0,0.0,0
2020-04-27,240.0,240.0,1.0745600000000002,1.0695450000000002,2020-04-28 01:59:00+00:00,1.0731700000000002,0.0002,2020-04-27 05:59:00+00:00,1.064585,0.0002431481481481,1.0720525000000003,11.174999999998825,SELL,True,1.0730700000000002,1.064706574074074,85.85000000000286,4.431481481481,81.41851851852186,2020,0.0,0.0,0
2020-04-28,240.0,240.0,1.07217,1.067275,2020-04-29 01:59:00+00:00,1.06913,0.0002303191489361,2020-04-28 05:59:00+00:00,1.0745900000000002,0.0002228571428571,1.0697225,-5.9250000000021785,BUY,True,1.069245159574468,1.0744785714285716,54.60000000000242,4.531762917932,50.068237082070425,2020,0.0,0.0,0
2020-04-30,240.0,240.0,1.063275,1.06085,2020-05-01 01:59:00+00:00,1.061315,0.000235,2020-04-30 05:59:00+00:00,1.067945,0.0002370689655172,1.0620625,-7.475000000001231,BUY,True,1.0614325,1.0678264655172414,66.29999999999913,4.720689655172,61.57931034482713,2020,0.0,0.0,0
2020-05-04,240.0,240.0,1.063825,1.0615750000000002,2020-05-05 01:59:00+00:00,1.0634050000000002,0.0002024444444444,2020-05-04 05:59:00+00:00,1.059955,0.0002047272727272,1.0627,7.050000000001777,SELL,True,1.0633037777777778,1.0600573636363635,34.50000000000175,4.071717171716,30.42828282828575,2020,0.0,0.0,0
2020-05-06,240.0,240.0,1.06569,1.06345,2020-05-07 01:59:00+00:00,1.0652,0.0002097727272726,2020-05-06 05:59:00+00:00,1.0620500000000002,0.0002090625,1.06457,6.299999999999084,SELL,True,1.0650951136363636,1.0621545312500005,31.49999999999764,4.188352272726,27.31164772727164,2020,0.0,0.0,0
2020-05-11,240.0,240.0,1.0680300000000005,1.061715,2020-05-12 01:59:00+00:00,1.063065,0.000146923076923,2020-05-11 05:59:00+00:00,1.0666350000000002,0.0002035714285714,1.0648725000000003,-18.07500000000406,BUY,True,1.0631384615384614,1.0665332142857145,35.70000000000295,3.504945054944,32.19505494505895,2020,0.0,0.0,0
2020-05-13,240.0,240.0,1.077325,1.0752700000000002,2020-05-14 01:59:00+00:00,1.075475,0.0002375949367088,2020-05-13 05:59:00+00:00,1.075555,0.0002195104895104,1.0762975,-8.225000000001703,BUY,True,1.0755937974683545,1.075445244755245,0.8000000000008001,4.571054262192,-3.7710542621912,2020,0.0,0.0,0
2020-05-14,240.0,240.0,1.07808,1.0753400000000002,2020-05-15 01:59:00+00:00,1.0778600000000005,0.0002523300970873,2020-05-14 05:59:00+00:00,1.0752100000000002,0.00024175,1.07671,11.500000000004285,SELL,True,1.077733834951457,1.075330875,26.500000000002636,4.940800970873,21.559199029129637,2020,0.0,0.0,0
2020-05-19,240.0,240.0,1.076485,1.07182,2020-05-20 01:59:00+00:00,1.07322,0.0001875,2020-05-19 05:59:00+00:00,1.078005,0.0002255479452054,1.0741524999999998,-9.324999999997807,BUY,True,1.07331375,1.077892226027397,47.85000000000039,4.130479452054,43.7195205479464,2020,0.0,0.0,0
2020-05-20,240.0,240.0,1.074145,1.07106,2020-05-21 01:59:00+00:00,1.0716450000000002,0.0001862222222222,2020-05-20 05:59:00+00:00,1.0725950000000002,0.0002019354838709,1.0726025,-9.574999999997225,BUY,True,1.0717381111111113,1.0724940322580647,9.500000000000064,3.881577060931,5.618422939069065,2020,0.0,0.0,0
2020-05-27,240.0,240.0,1.0715,1.069455,2020-05-28 01:59:00+00:00,1.07117,0.0001667272727272,2020-05-27 05:59:00+00:00,1.0722050000000003,0.0001777108433734,1.0704775,6.924999999999848,SELL,True,1.0710866363636364,1.072293855421687,-10.350000000003412,3.444381161006,-13.794381161009412,2020,0.0,0.0,0
2020-05-28,240.0,240.0,1.07112,1.06793,2020-05-29 01:59:00+00:00,1.07042,0.0001915492957746,2020-05-28 05:59:00+00:00,1.068035,0.0002034848484848,1.069525,8.949999999998681,SELL,True,1.0703242253521126,1.0681367424242425,23.849999999998595,3.950341442594,19.8996585574046,2020,0.0,0.0,0
2020-06-02,240.0,240.0,1.086055,1.0814850000000005,2020-06-03 01:59:00+00:00,1.082715,0.0002140625,2020-06-02 05:59:00+00:00,1.081715,0.0001745762711863,1.0837700000000003,-10.550000000002502,BUY,True,1.08282203125,1.0816277118644069,-10.00000000000112,3.886387711863,-13.88638771186412,2020,0.0,0.0,0
2020-06-03,240.0,240.0,1.0780850000000002,1.074885,2020-06-04 01:59:00+00:00,1.074885,0.0001678350515463,2020-06-03 05:59:00+00:00,1.082315,0.0002021226415094,1.076485,-16.00000000000046,BUY,True,1.0749689175257733,1.082213938679245,74.29999999999825,3.699576930557,70.60042306944125,2020,0.0,0.0,0
2020-06-04,240.0,240.0,1.0751400000000002,1.07205,2020-06-05 01:59:00+00:00,1.0729700000000002,0.0001835087719297,2020-06-04 05:59:00+00:00,1.075295,0.0001637804878048,1.073595,-6.2499999999987566,BUY,True,1.073061754385965,1.0752131097560975,23.249999999996884,3.472892597345,19.77710740265189,2020,0.0,0.0,0
2020-06-08,240.0,240.0,1.07058,1.068315,2020-06-09 01:59:00+00:00,1.068555,0.000201619047619,2020-06-08 05:59:00+00:00,1.0699900000000002,0.0001707216494845,1.0694475,-8.924999999999628,BUY,True,1.0686558095238097,1.069904639175258,14.350000000002971,3.723406971035,10.62659302896797,2020,0.0,0.0,0
2020-06-10,240.0,240.0,1.071415,1.0687600000000002,2020-06-11 01:59:00+00:00,1.06916,0.0002329896907216,2020-06-10 05:59:00+00:00,1.06776,0.0001861538461538,1.0700875,-9.2749999999997,BUY,True,1.0692764948453608,1.0676669230769231,-14.00000000000068,4.191435368754,-18.19143536875468,2020,0.0,0.0,0
2020-06-11,240.0,240.0,1.066005,1.06303,2020-06-12 01:59:00+00:00,1.06381,0.0002191739130434,2020-06-11 05:59:00+00:00,1.0670800000000005,0.0002364999999999,1.0645175,-7.075000000000831,BUY,True,1.0639195869565217,1.0669617500000006,32.7000000000055,4.556739130433,28.1432608695725,2020,0.0,0.0,0
2020-06-15,240.0,240.0,1.07152,1.068605,2020-06-16 01:59:00+00:00,1.070855,0.0002288888888888,2020-06-15 05:59:00+00:00,1.0618600000000002,0.0002490454545454,1.0700625,7.924999999997517,SELL,True,1.0707405555555556,1.0619845227272728,89.94999999999642,4.779343434342,85.17065656565443,2020,0.0,0.0,0
2020-06-16,240.0,240.0,1.0682850000000002,1.065185,2020-06-17 01:59:00+00:00,1.065905,0.0002225263157894,2020-06-16 05:59:00+00:00,1.072345,0.0001819459459459,1.066735,-8.299999999998864,BUY,True,1.0660162631578949,1.072254027027027,64.4,4.044722617353,60.355277382647,2020,0.0,0.0,0
2020-06-17,240.0,240.0,1.0682550000000002,1.0636100000000002,2020-06-18 01:59:00+00:00,1.065295,0.0002229729729729,2020-06-17 05:59:00+00:00,1.06676,0.0002064285714286,1.0659325000000002,-6.375000000000686,BUY,True,1.0654064864864865,1.0666567857142857,14.649999999998276,4.294015444015,10.355984555983277,2020,0.0,0.0,0
2020-06-18,240.0,240.0,1.06896,1.06573,2020-06-19 01:59:00+00:00,1.0687100000000005,0.0002174999999999,2020-06-18 05:59:00+00:00,1.0662700000000005,0.00018,1.067345,13.650000000005049,SELL,True,1.0686012500000006,1.0663600000000004,24.399999999999977,3.974999999999,20.425000000000978,2020,0.0,0.0,0
2020-06-22,240.0,240.0,1.0689800000000005,1.065315,2020-06-23 01:59:00+00:00,1.06881,0.0001841404805914,2020-06-22 05:59:00+00:00,1.0674550000000005,0.0002257971014492,1.0671475000000004,16.62499999999678,SELL,True,1.0687179297597045,1.067567898550725,13.54999999999551,4.099375820405999,9.45062417958951,2020,0.0,0.0,0
2020-06-23,240.0,240.0,1.069505,1.067075,2020-06-24 01:59:00+00:00,1.06926,0.000389408866995,2020-06-23 05:59:00+00:00,1.06702,0.0002392187499999,1.06829,9.700000000001374,SELL,True,1.0690652955665023,1.067139609375,22.4000000000002,6.286276169948999,16.1137238300512,2020,0.0,0.0,0
2020-06-24,240.0,240.0,1.0720900000000002,1.06954,2020-06-25 01:59:00+00:00,1.070215,0.0002179838709677,2020-06-24 05:59:00+00:00,1.07417,0.0002092753623188,1.070815,-6.00000000000156,BUY,True,1.0703239919354837,1.0740653623188408,39.550000000001525,4.272592332864999,35.27740766713653,2020,0.0,0.0,0
2020-06-29,240.0,240.0,1.0708450000000005,1.0689700000000002,2020-06-30 01:59:00+00:00,1.070825,0.000224716981132,2020-06-29 05:59:00+00:00,1.069175,0.0002075,1.0699075000000002,9.174999999996825,SELL,True,1.070712641509434,1.06927875,16.499999999999293,4.322169811319999,12.177830188679296,2020,0.0,0.0,0
2020-06-30,240.0,240.0,1.07052,1.069095,2020-07-01 01:59:00+00:00,1.0693,0.0002101754385965,2020-06-30 05:59:00+00:00,1.070115,0.0001764516129032,1.0698075,-5.075000000001051,BUY,True,1.0694050877192982,1.0700267741935483,8.150000000000102,3.866270514997,4.283729485003102,2020,0.0,0.0,0
2020-07-01,240.0,240.0,1.0674,1.065605,2020-07-02 01:59:00+00:00,1.065655,0.0001806666666666,2020-07-01 05:59:00+00:00,1.069435,0.0002365853658536,1.0665025,-8.4749999999989,BUY,True,1.065745333333333,1.069316707317073,37.79999999999895,4.172520325201999,33.627479674796945,2020,0.0,0.0,0
2020-07-06,240.0,240.0,1.064965,1.062095,2020-07-07 01:59:00+00:00,1.0626350000000002,0.0001377922077921,2020-07-06 05:59:00+00:00,1.063225,0.0001674242424242,1.06353,-8.949999999998681,BUY,True,1.0627038961038964,1.063141287878788,5.899999999998684,3.0521645021629995,2.847835497835685,2020,0.0,0.0,0
2020-07-08,240.0,240.0,1.06288,1.0615800000000002,2020-07-09 01:59:00+00:00,1.061605,0.0001390322580645,2020-07-08 05:59:00+00:00,1.06051,0.0001409375,1.06223,-6.250000000000977,BUY,True,1.0616745161290322,1.06043953125,-10.94999999999846,2.799697580645,-13.74969758064346,2020,0.0,0.0,0
2020-07-09,240.0,240.0,1.0600900000000002,1.05857,2020-07-10 01:59:00+00:00,1.058665,0.0001683720930232,2020-07-09 05:59:00+00:00,1.061295,0.0001723655913978,1.05933,-6.650000000001377,BUY,True,1.0587491860465117,1.0612088172043013,26.30000000000132,3.40737684421,22.892623155791323,2020,0.0,0.0,0
2020-07-13,240.0,240.0,1.0627650000000002,1.060975,2020-07-14 01:59:00+00:00,1.06269,0.00018,2020-07-13 05:59:00+00:00,1.06112,0.0001730909090909,1.06187,8.199999999998209,SELL,True,1.0626,1.0612065454545454,15.699999999998491,3.530909090909,12.169090909089492,2020,0.0,0.0,0
2020-07-22,240.0,240.0,1.072815,1.0707400000000002,2020-07-23 01:59:00+00:00,1.070815,0.0002143076923077,2020-07-22 05:59:00+00:00,1.07408,0.0001957894736842,1.0717775,-9.624999999999773,BUY,True,1.070922153846154,1.0739821052631575,32.64999999999851,4.100971659919,28.549028340079516,2020,0.0,0.0,0
2020-07-23,240.0,240.0,1.07146,1.0696750000000002,2020-07-24 01:59:00+00:00,1.0713400000000002,0.0001984285714285,2020-07-23 05:59:00+00:00,1.07048,0.000168923076923,1.0705675,7.725000000000648,SELL,True,1.0712407857142858,1.0705644615384615,8.60000000000083,3.673516483515,4.926483516485829,2020,0.0,0.0,0
2020-07-27,240.0,240.0,1.070925,1.069625,2020-07-28 01:59:00+00:00,1.07079,8.203389830511033e-05,2020-07-27 05:59:00+00:00,1.068505,0.0001645161290322,1.070275,5.149999999998212,SELL,True,1.0707489830508474,1.0685872580645162,22.849999999998705,2.465500273373104,20.3844997266256,2020,0.0,0.0,0
2020-07-28,240.0,240.0,1.076645,1.0745750000000005,2020-07-29 01:59:00+00:00,1.076375,0.0001622727272727,2020-07-28 05:59:00+00:00,1.0721150000000002,0.0001783076923076,1.0756100000000002,7.6499999999990465,SELL,True,1.0762938636363637,1.072204153846154,42.599999999999305,3.405804195803,39.19419580419631,2020,0.0,0.0,0
2020-07-30,240.0,240.0,1.07747,1.0735400000000002,2020-07-31 01:59:00+00:00,1.07709,0.0001767164179104,2020-07-30 05:59:00+00:00,1.078775,0.0001817777777777,1.0755050000000002,15.849999999999476,SELL,True,1.0770016417910449,1.078865888888889,-16.849999999999365,3.584941956881,-20.434941956880365,2020,0.0,0.0,0
2020-08-11,240.0,240.0,1.08861,1.0858850000000002,2020-08-12 01:59:00+00:00,1.0861,0.0003838674033149,2020-08-11 05:59:00+00:00,1.08392,0.0001750574712643,1.0872475,-11.47500000000079,BUY,True,1.0862919337016574,1.083832471264368,-21.800000000000708,5.589248745792,-27.389248745792703,2020,0.0,0.0,0
2020-08-12,240.0,240.0,1.09103,1.08848,2020-08-13 01:59:00+00:00,1.09058,0.0001592753623188,2020-08-12 05:59:00+00:00,1.0871400000000002,0.0001471014492753,1.0897549999999998,8.250000000002977,SELL,True,1.0905003623188407,1.087213550724638,34.39999999999888,3.063768115941,31.33623188405788,2020,0.0,0.0,0
2020-08-17,240.0,240.0,1.1036,1.099855,2020-08-18 01:59:00+00:00,1.103145,0.0001579452054794,2020-08-17 05:59:00+00:00,1.0984700000000005,0.000166111111111,1.1017275,14.175000000000717,SELL,True,1.1030660273972603,1.098553055555556,46.7499999999954,3.240563165904,43.5094368340914,2020,0.0,0.0,0
2020-08-18,240.0,240.0,1.0981200000000002,1.0962200000000002,2020-08-19 01:59:00+00:00,1.0963600000000002,0.0002038392857142,2020-08-18 05:59:00+00:00,1.103635,0.0001645454545455,1.0971700000000002,-8.099999999999774,BUY,True,1.096461919642857,1.1035527272727272,72.74999999999699,3.683847402597,69.06615259739999,2020,0.0,0.0,0
2020-08-19,240.0,240.0,1.09611,1.0938850000000002,2020-08-20 01:59:00+00:00,1.09424,0.0002133870967742,2020-08-19 05:59:00+00:00,1.0952000000000002,0.0002157575757575,1.0949975,-7.574999999999665,BUY,True,1.0943466935483872,1.0950921212121214,9.60000000000072,4.291446725317,5.308553274683719,2020,0.0,0.0,0
2020-08-25,240.0,240.0,1.0997500000000002,1.097905,2020-08-26 01:59:00+00:00,1.097955,0.0001932222222222,2020-08-25 05:59:00+00:00,1.09966,0.0001253333333332,1.0988275,-8.725000000000538,BUY,True,1.0980516111111112,1.0995973333333335,17.050000000000676,3.185555555554,13.864444444446676,2020,0.0,0.0,0
2020-08-26,240.0,240.0,1.093235,1.0898850000000002,2020-08-27 01:59:00+00:00,1.09079,0.0001940909090909,2020-08-26 05:59:00+00:00,1.09784,0.0001974999999999,1.09156,-7.700000000001594,BUY,True,1.0908870454545454,1.09774125,70.5,3.915909090908,66.584090909092,2020,0.0,0.0,0
2020-09-01,240.0,240.0,1.09122,1.0844550000000002,2020-09-02 01:59:00+00:00,1.08509,0.0001939603960396,2020-09-01 05:59:00+00:00,1.095475,0.000223679245283,1.0878375,-27.474999999999028,BUY,True,1.0851869801980198,1.0953631603773584,103.84999999999866,4.176396413226,99.67360358677266,2020,0.0,0.0,0
2020-09-02,237.0,240.0,1.084435,1.081555,2020-09-03 01:59:00+00:00,1.082125,0.0001996610169491,2020-09-02 05:59:00+00:00,1.08488,0.0001794666666666,1.082995,-8.699999999999264,BUY,True,1.0822248305084743,1.084790266666667,27.55000000000063,3.791276836157,23.75872316384363,2020,0.0,0.0,0
2020-09-03,240.0,240.0,1.085155,1.08385,2020-09-04 01:59:00+00:00,1.083875,0.0001824489795918,2020-09-03 05:59:00+00:00,1.08299,0.0001955102040816,1.0845025,-6.275000000002251,BUY,True,1.0839662244897958,1.082892244897959,-8.850000000000247,3.779591836734,-12.629591836734246,2020,0.0,0.0,0
2020-09-14,238.0,240.0,1.09076,1.085975,2020-09-15 01:59:00+00:00,1.090665,0.0001818333333333,2020-09-14 05:59:00+00:00,1.0874,0.0001375510204081,1.0883675,22.975000000000637,SELL,True,1.0905740833333333,1.087468775510204,32.65000000000073,3.193843537414,29.45615646258673,2020,0.0,0.0,0
2020-09-16,240.0,240.0,1.088755,1.0831750000000002,2020-09-17 01:59:00+00:00,1.0867300000000002,0.0002121739130434,2020-09-16 05:59:00+00:00,1.087055,0.0001691954022988,1.085965,7.650000000001267,SELL,True,1.0866239130434785,1.0871395977011495,-3.249999999999087,3.813693153422,-7.063693153421086,2020,0.0,0.0,0
2020-09-17,240.0,240.0,1.0834700000000002,1.0800650000000005,2020-09-18 01:59:00+00:00,1.0806300000000002,0.0001825714285714,2020-09-17 05:59:00+00:00,1.0873050000000002,0.0001443037974683,1.0817675000000002,-11.375000000000137,BUY,True,1.0807212857142858,1.087232848101266,66.74999999999986,3.268752260397,63.48124773960286,2020,0.0,0.0,0
2020-09-21,239.0,240.0,1.08509,1.08027,2020-09-22 01:59:00+00:00,1.08136,0.000204214876033,2020-09-21 05:59:00+00:00,1.08041,0.0001555555555555,1.08268,-13.199999999999878,BUY,True,1.0814621074380166,1.0803322222222222,-9.500000000000064,3.597704315885,-13.097704315885064,2020,0.0,0.0,0
2020-09-22,240.0,240.0,1.082195,1.0782850000000002,2020-09-23 01:59:00+00:00,1.08108,0.0004275217391304,2020-09-22 05:59:00+00:00,1.082335,0.0001849999999999,1.08024,8.399999999999519,SELL,True,1.080866239130435,1.0824275,-12.55000000000006,6.125217391303,-18.67521739130306,2020,0.0,0.0,0
2020-09-23,240.0,240.0,1.0806300000000002,1.079125,2020-09-24 01:59:00+00:00,1.07933,0.0001971428571428,2020-09-23 05:59:00+00:00,1.078575,0.000143,1.0798775,-5.475000000001451,BUY,True,1.0794285714285714,1.0785035,-7.549999999998391,3.401428571428,-10.95142857142639,2020,0.0,0.0,0
2020-09-29,240.0,240.0,1.083005,1.07984,2020-09-30 01:59:00+00:00,1.080495,0.0001952857142857,2020-09-29 05:59:00+00:00,1.07909,0.0002046153846154,1.0814225,-9.2749999999997,BUY,True,1.0805926428571428,1.0789876923076924,-14.049999999998786,3.999010989011,-18.049010989009787,2020,0.0,0.0,0
2020-09-30,240.0,240.0,1.08298,1.08107,2020-10-01 01:59:00+00:00,1.08277,0.0001867647058823,2020-09-30 05:59:00+00:00,1.0798900000000002,0.0001783050847457,1.082025,7.449999999999957,SELL,True,1.0826766176470588,1.079979152542373,28.79999999999772,3.65069790628,25.149302093717715,2020,0.0,0.0,0
2020-10-01,240.0,240.0,1.08064,1.0785650000000002,2020-10-02 01:59:00+00:00,1.0787300000000002,0.0002079166666666,2020-10-01 05:59:00+00:00,1.0824600000000002,0.000174074074074,1.0796025,-8.724999999998317,BUY,True,1.0788339583333335,1.0823729629629633,37.30000000000011,3.819907407406,33.48009259259411,2020,0.0,0.0,0
2020-10-06,240.0,240.0,1.080435,1.078105,2020-10-07 01:59:00+00:00,1.08005,0.0001621428571428,2020-10-06 05:59:00+00:00,1.0798450000000002,0.0001663414634146,1.0792700000000002,7.799999999997809,SELL,True,1.0799689285714285,1.0799281707317074,2.049999999997887,3.284843205574,-1.2348432055761132,2020,0.0,0.0,0
2020-10-07,239.0,240.0,1.0889100000000005,1.08466,2020-10-08 01:59:00+00:00,1.08731,0.0002187878787878,2020-10-07 05:59:00+00:00,1.0803950000000002,0.0001498275862069,1.0867850000000003,5.249999999996646,SELL,True,1.087200606060606,1.0804699137931038,69.14999999999782,3.686154649947,65.46384535005082,2020,0.0,0.0,0
2020-10-08,240.0,240.0,1.089425,1.08729,2020-10-09 01:59:00+00:00,1.087625,0.0001935384615384,2020-10-08 05:59:00+00:00,1.086795,0.0002139285714285,1.0883575,-7.325000000000248,BUY,True,1.0877217692307692,1.0866880357142856,-8.300000000001084,4.074670329669,-12.374670329670083,2020,0.0,0.0,0
2020-10-12,239.0,240.0,1.084445,1.081095,2020-10-13 01:59:00+00:00,1.081305,0.0002253773584905,2020-10-12 05:59:00+00:00,1.0845600000000002,0.0002072727272727,1.08277,-14.650000000000496,BUY,True,1.0814176886792453,1.0844563636363638,32.5500000000023,4.326500857631999,28.2234991423703,2020,0.0,0.0,0
2020-10-14,240.0,240.0,1.076315,1.072155,2020-10-15 01:59:00+00:00,1.072645,0.000119344262295,2020-10-14 05:59:00+00:00,1.0764550000000002,0.0001435,1.0742349999999998,-15.899999999997585,BUY,True,1.0727046721311475,1.07638325,38.10000000000091,2.62844262295,35.471557377050914,2020,0.0,0.0,0
2020-10-15,240.0,240.0,1.0753350000000002,1.0729000000000002,2020-10-16 01:59:00+00:00,1.073315,0.0001787037037036,2020-10-15 05:59:00+00:00,1.07218,0.0002158333333333,1.0741175000000005,-8.025000000002613,BUY,True,1.073404351851852,1.0720720833333333,-11.35000000000108,3.945370370369,-15.29537037037008,2020,0.0,0.0,0
2020-10-19,240.0,240.0,1.07132,1.06923,2020-10-20 01:59:00+00:00,1.070875,0.0001699999999999,2020-10-19 05:59:00+00:00,1.0714100000000002,0.0002161818181818,1.070275,5.999999999999339,SELL,True,1.07079,1.0715180909090911,-5.350000000001742,3.861818181817,-9.211818181818742,2020,0.0,0.0,0
2020-10-20,240.0,240.0,1.072285,1.0705400000000005,2020-10-21 01:59:00+00:00,1.0708000000000002,0.0001872857142856,2020-10-20 05:59:00+00:00,1.070125,0.0002066666666666,1.0714125,-6.124999999999048,BUY,True,1.070893642857143,1.0700216666666666,-6.750000000002032,3.939523809522,-10.689523809524031,2020,0.0,0.0,0
