night,n_bars,high,low,open,close,spread_p50_pips,spread_p95_pips,range_pips,session_ret_pips,session_ret_abs_pips,dow,year
2020-06-25,480,1.071735,1.06881,1.07125,1.069045,2.0607532051275,2.8573739495789994,29.250000000000664,-22.050000000000125,22.050000000000125,3,2020
2020-06-28,480,1.07042,1.06828,1.068625,1.069175,2.096899038461,2.802721925133044,21.400000000000308,5.5000000000005045,5.5000000000005045,6,2020
2020-06-29,480,1.071465,1.0689700000000002,1.069365,1.070115,2.077878787878,2.7833974358970495,24.94999999999692,7.500000000000284,7.500000000000284,0,2020
2020-06-30,480,1.07052,1.06872,1.06953,1.069435,2.0372431506844997,2.5004166666656995,18.000000000000238,-0.9500000000017828,0.9500000000017828,1,2020
2020-07-01,480,1.0674,1.065185,1.06609,1.0654,1.9361757374314998,2.2946629213474496,22.14999999999856,-6.900000000000794,6.900000000000794,2,2020
2020-07-02,480,1.06393,1.06237,1.06344,1.06333,1.9221726190469999,2.6276562499989975,15.600000000000058,-1.0999999999983245,1.0999999999983245,3,2020
2020-07-05,480,1.06353,1.06166,1.062445,1.063225,1.866666666666,2.65497607655455,18.700000000000383,7.800000000000029,7.800000000000029,6,2020
2020-07-06,480,1.064965,1.0617100000000002,1.0648300000000002,1.062105,1.5476027397254999,2.4769658119647495,32.54999999999786,-27.250000000000885,27.250000000000885,0,2020
2020-07-07,480,1.0614600000000003,1.05891,1.06092,1.06051,1.62,2.09999999999905,25.500000000002743,-4.100000000000215,4.100000000000215,1,2020
2020-07-08,480,1.06288,1.060905,1.0617900000000002,1.061295,1.750225225225,2.3288095238090993,19.7500000000006,-4.950000000001342,4.950000000001342,2,2020
2020-07-09,480,1.0600900000000002,1.057315,1.0597,1.05746,1.770900178253,2.218764705881849,27.75000000000194,-22.400000000000198,22.400000000000198,3,2020
2020-07-12,480,1.061515,1.056875,1.05777,1.06112,1.8404934437539997,2.7058246527772494,46.39999999999977,33.49999999999964,33.49999999999964,6,2020
2020-07-13,480,1.0629,1.060975,1.061155,1.06275,1.8537956620995,2.4586724637673494,19.249999999999545,15.95000000000013,15.95000000000013,0,2020
2020-07-14,480,1.069265,1.067345,1.067535,1.06839,1.9474877450975,2.40823361823235,19.199999999999218,8.550000000000502,8.550000000000502,1,2020
2020-07-15,480,1.068095,1.06502,1.066205,1.066055,1.8712312068259997,2.7724294670841996,30.74999999999939,-1.500000000000945,1.500000000000945,2,2020
2020-07-16,480,1.06806,1.06594,1.066285,1.0673400000000002,1.9443871706759999,2.5500000000000003,21.199999999998997,10.550000000002502,10.550000000002502,3,2020
2020-07-19,480,1.06769,1.06591,1.06722,1.065985,1.7561111111105001,2.4473214285713976,17.80000000000115,-12.350000000000971,12.350000000000971,6,2020
2020-07-20,480,1.070985,1.06677,1.067135,1.070985,1.6673658733355,2.3501388888869497,42.150000000000794,38.50000000000131,38.50000000000131,0,2020
2020-07-21,480,1.07477,1.0730300000000002,1.0740950000000002,1.07408,1.69154678094,2.3953538251367483,17.399999999998528,-0.15000000000320313,0.15000000000320313,1,2020
2020-07-22,480,1.072815,1.070375,1.07231,1.07048,1.824166666666,2.2968333333326996,24.399999999999977,-18.299999999999983,18.299999999999983,2,2020
2020-07-23,480,1.07146,1.068615,1.0697800000000002,1.06906,1.8252597402589998,2.12892857142815,28.449999999999864,-7.20000000000276,7.20000000000276,3,2020
2020-07-26,480,1.0699500000000002,1.067835,1.068565,1.068505,1.7481216755314999,2.7271754385958493,21.15000000000089,-0.5999999999994898,0.5999999999994898,6,2020
2020-07-27,480,1.07258,1.069625,1.070395,1.0721150000000002,1.6569057908379998,2.4297528089886993,29.55000000000041,17.20000000000166,17.20000000000166,0,2020
2020-07-28,480,1.077455,1.0745750000000005,1.0753050000000002,1.076215,1.864309346567,2.874599999999949,28.799999999995496,9.099999999997443,9.099999999997443,1,2020
2020-07-29,480,1.080105,1.0774400000000002,1.0779,1.078775,1.8291505791499998,2.4832040229878993,26.649999999999174,8.749999999999591,8.749999999999591,2,2020
2020-07-30,480,1.07749,1.0735400000000002,1.074755,1.07624,1.9850583460164999,2.5160147058813993,39.49999999999898,14.850000000001806,14.850000000001806,3,2020
2020-08-02,480,1.077285,1.0750100000000002,1.0762550000000002,1.07592,2.0488615595489996,3.2460591900303477,22.74999999999805,-3.3500000000019625,3.3500000000019625,6,2020
2020-08-03,60,1.077915,1.076045,1.076895,1.0762,3.3114954954949996,4.416818181817199,18.700000000000383,-6.9499999999989015,6.9499999999989015,0,2020
2020-08-10,420,1.0858600000000005,1.0836800000000002,1.085015,1.08392,1.8488583290079998,2.3001123595495496,21.800000000002928,-10.950000000000681,10.950000000000681,0,2020
2020-08-11,480,1.0922200000000002,1.08488,1.086345,1.0871400000000002,1.9257360187234998,2.6794771241831983,73.40000000000124,7.950000000003232,7.950000000003232,1,2020
2020-08-12,480,1.0917100000000002,1.08848,1.088815,1.091205,1.728429487179,2.6771577380949,32.30000000000288,23.899999999998922,23.899999999998922,2,2020
2020-08-13,480,1.0953,1.091635,1.09172,1.094405,1.50790625,2.0362900641021495,36.65000000000029,26.850000000000485,26.850000000000485,3,2020
2020-08-16,480,1.101785,1.095295,1.095295,1.0984700000000005,1.80987804878,2.5649321266959495,64.90000000000107,31.75000000000594,31.75000000000594,6,2020
2020-08-17,480,1.1040450000000002,1.099855,1.10024,1.103635,1.993849206349,2.34292016806705,41.90000000000138,33.94999999999815,33.94999999999815,0,2020
2020-08-18,480,1.0981200000000002,1.094435,1.0968050000000005,1.0952000000000002,1.9816690190539998,2.6366883116886495,36.8500000000016,-16.050000000003006,16.050000000003006,1,2020
2020-08-19,480,1.09611,1.0933550000000003,1.0951150000000005,1.093785,1.967479674796,2.59308270676675,27.54999999999619,-13.300000000004975,13.300000000004975,2,2020
2020-08-20,480,1.1032700000000002,1.100225,1.10054,1.100965,2.019337606837,2.6639695945945485,30.450000000001864,4.249999999998977,4.249999999998977,3,2020
2020-08-23,480,1.098195,1.094795,1.09524,1.0973350000000002,2.0237229437224995,2.861439393939349,34.000000000000696,20.9500000000018,20.9500000000018,6,2020
2020-08-24,480,1.099895,1.0965900000000002,1.096755,1.09966,1.9838888888885,2.5666666666659994,33.04999999999891,29.050000000001575,29.050000000001575,0,2020
2020-08-25,480,1.0997500000000002,1.09733,1.0988100000000005,1.09784,1.9974021592434998,2.6213218390800495,24.200000000003108,-9.700000000005815,9.700000000005815,1,2020
2020-08-26,480,1.093235,1.0898850000000002,1.092975,1.09207,1.8193749999995,2.2387443438908994,33.49999999999742,-9.049999999999336,9.049999999999336,2,2020
2020-08-27,479,1.09488,1.0926650000000002,1.092895,1.09429,1.942307692307,2.3512264150933997,22.14999999999856,13.950000000000351,13.950000000000351,3,2020
2020-08-30,480,1.09394,1.091025,1.09339,1.0920550000000002,1.8876794258365,2.7097970318631486,29.15000000000001,-13.34999999999864,13.34999999999864,6,2020
2020-08-31,480,1.096035,1.0944850000000002,1.0945550000000002,1.095475,1.8678240740735,2.3620238095230497,15.499999999999403,9.199999999998099,9.199999999998099,0,2020
2020-09-01,480,1.09122,1.083395,1.09094,1.08488,1.7877499999995,2.403303571428549,78.2499999999997,-60.59999999999954,60.59999999999954,1,2020
2020-09-02,477,1.084435,1.081555,1.0842900000000002,1.08299,1.9305555555549998,2.3180952380948,28.799999999999937,-13.00000000000301,13.00000000000301,2,2020
2020-09-03,480,1.0854050000000002,1.083795,1.084265,1.08459,1.8612681159414999,2.7654487179480998,16.100000000001113,3.249999999999087,3.249999999999087,3,2020
2020-09-06,480,1.086875,1.0840550000000002,1.08472,1.0862600000000002,1.7321290322569998,2.36349927849825,28.199999999998226,15.400000000003189,15.400000000003189,6,2020
2020-09-07,477,1.0894,1.0871000000000002,1.0871650000000002,1.08901,1.6338983050840001,2.6243076923069992,22.999999999997467,18.449999999998745,18.449999999998745,0,2020
2020-09-08,480,1.09103,1.088775,1.089195,1.090245,1.8773249738759998,2.6747959552184994,22.54999999999896,10.499999999999954,10.499999999999954,1,2020
2020-09-09,480,1.0901550000000002,1.08766,1.090095,1.0883250000000002,1.9757978723395,2.7542970521533983,24.95000000000136,-17.699999999998273,17.699999999998273,2,2020
2020-09-10,480,1.092905,1.09136,1.09193,1.0923250000000002,1.81004704301,2.619698642741698,15.449999999999076,3.9500000000014523,3.9500000000014523,3,2020
2020-09-13,480,1.0926750000000005,1.0869750000000002,1.092405,1.0874,1.9521464646459998,2.6757275132274483,57.0000000000026,-50.05000000000148,50.05000000000148,6,2020
2020-09-14,478,1.0911050000000002,1.085975,1.087825,1.0896850000000002,1.8133928571425,2.4048289473677,51.30000000000301,18.60000000000195,18.60000000000195,0,2020
2020-09-15,480,1.0882850000000002,1.08665,1.08785,1.087055,1.8848784194525,2.2860416666662977,16.35000000000275,-7.949999999998791,7.949999999998791,1,2020
2020-09-16,480,1.088755,1.0831750000000002,1.085125,1.0873050000000002,1.9195191395125,2.7351851851848483,55.79999999999696,21.800000000002928,21.800000000002928,2,2020
2020-09-17,480,1.0834700000000002,1.077265,1.0834700000000002,1.077505,1.8745073891619999,2.403261904761899,62.05000000000238,-59.6500000000022,59.6500000000022,3,2020
2020-09-20,480,1.08108,1.07845,1.07865,1.08041,1.8218749999994999,2.6990229885056496,26.300000000001322,17.599999999999838,17.599999999999838,6,2020
2020-09-21,479,1.08509,1.08027,1.0838450000000002,1.082335,1.863855421686,2.2970967741932,48.200000000000465,-15.100000000001224,15.100000000001224,0,2020
2020-09-22,480,1.082195,1.074995,1.08128,1.078575,1.9633655994039998,2.5418247126439995,72.00000000000095,-27.049999999999574,27.049999999999574,1,2020
2020-09-23,480,1.0806300000000002,1.077455,1.07979,1.077795,1.596221067548,2.812582720587899,31.7500000000015,-19.94999999999969,19.94999999999969,2,2020
2020-09-24,480,1.07784,1.07621,1.0764400000000005,1.076975,1.9781364468859999,2.9004166666665996,16.299999999997983,5.349999999995081,5.349999999995081,3,2020
2020-09-27,480,1.076875,1.0739200000000002,1.07396,1.0759850000000002,1.995147515527,2.9838602941162486,29.54999999999819,20.250000000001656,20.250000000001656,6,2020
2020-09-28,480,1.080485,1.0783550000000002,1.07946,1.07909,2.002512484394,2.63348484848455,21.299999999997432,-3.6999999999998145,3.6999999999998145,0,2020
2020-09-29,480,1.083005,1.07875,1.082135,1.0798900000000002,1.870173745173,2.772268907562449,42.549999999998974,-22.449999999998305,22.449999999998305,1,2020
2020-09-30,480,1.083395,1.08107,1.08255,1.0824600000000002,1.986993243243,2.5472513368979994,23.250000000001325,-0.8999999999970143,0.8999999999970143,2,2020
2020-10-01,480,1.08064,1.07722,1.080415,1.07747,2.0985714285704997,2.9103333333332997,34.19999999999978,-29.449999999999754,29.449999999999754,3,2020
2020-10-04,480,1.08122,1.07848,1.07908,1.08032,2.1040430622004997,2.8144538461528494,27.399999999999647,12.399999999999078,12.399999999999078,6,2020
2020-10-05,480,1.0831400000000002,1.079835,1.08127,1.0798450000000002,1.9099999999994999,2.796078431372648,33.050000000001134,-14.249999999997875,14.249999999997875,0,2020
2020-10-06,480,1.080945,1.078105,1.078345,1.0803950000000002,1.6493902439024999,2.7187578791246483,28.399999999999537,20.500000000001073,20.500000000001073,1,2020
2020-10-07,479,1.0889100000000005,1.08466,1.084755,1.086795,2.070588235294,2.7727999999989996,42.50000000000531,20.400000000000418,20.400000000000418,2,2020
2020-10-08,480,1.089425,1.08643,1.0883250000000002,1.08699,1.8479999999994998,2.5333333333329997,29.95000000000081,-13.350000000003082,13.350000000003082,3,2020
2020-10-11,479,1.08615,1.083435,1.08615,1.0845600000000002,1.955263157894,2.5911428571425996,27.15000000000023,-15.899999999997583,15.899999999997583,6,2020
2020-10-12,479,1.084445,1.079485,1.084295,1.0803,1.942105263157,2.331622073577899,49.600000000000755,-39.949999999999704,39.949999999999704,0,2020
2020-10-13,480,1.0772400000000002,1.07526,1.07654,1.0764550000000002,1.920526315789,2.5156868131862495,19.800000000000928,-0.8499999999989072,0.8499999999989072,1,2020
2020-10-14,480,1.076315,1.072085,1.07599,1.07218,1.89861111111,2.7374587616538992,42.29999999999956,-38.10000000000091,38.10000000000091,2,2020
2020-10-15,480,1.0753350000000002,1.0728950000000002,1.0747650000000002,1.073245,1.863356643356,2.532477477477,24.399999999999977,-15.200000000001879,15.200000000001879,3,2020
2020-10-18,480,1.0730750000000002,1.07082,1.0712000000000002,1.0714100000000002,1.8882581453629999,3.040249999999,22.55000000000118,2.100000000000435,2.100000000000435,6,2020
2020-10-19,480,1.071485,1.06923,1.069775,1.070125,1.745436507936,2.3926923076915996,22.55000000000118,3.5000000000007248,3.5000000000007248,0,2020
2020-10-20,480,1.072285,1.070325,1.0714,1.0709400000000002,1.8849002848995,2.375840909089697,19.599999999999618,-4.599999999996829,4.599999999996829,1,2020
2020-10-21,480,1.07043,1.06623,1.06906,1.06651,1.754342431761,2.675,41.999999999999815,-25.499999999998302,25.499999999998302,2,2020
2020-10-22,480,1.069015,1.066595,1.0669400000000002,1.067095,1.6753640776694998,2.3555833333323495,24.200000000000887,1.5499999999968317,1.5499999999968317,3,2020
2020-10-25,480,1.067405,1.063805,1.06664,1.0640900000000002,1.722708333333,2.85278197674415,36.000000000000476,-25.499999999998302,25.499999999998302,6,2020
2020-10-26,480,1.0670000000000002,1.06573,1.06678,1.06634,1.6737717661685,1.9055769230761996,12.700000000001044,-4.3999999999999595,4.3999999999999595,0,2020
2020-10-27,480,1.0657900000000002,1.06148,1.0620250000000002,1.065055,1.6810714285704997,2.01083076923055,43.10000000000258,30.29999999999866,30.29999999999866,1,2020
2020-10-28,480,1.063295,1.060685,1.06072,1.06242,1.6866161616155,2.0929285714284,26.100000000000012,16.999999999998128,16.999999999998128,2,2020
2020-10-29,480,1.0632,1.05986,1.06037,1.062,1.639109566368,1.8974999999993498,33.39999999999898,16.300000000000203,16.300000000000203,3,2020
2020-11-01,479,1.0634100000000002,1.06094,1.062675,1.06123,1.7835616438349997,6.887789855072087,24.700000000001943,-14.450000000001406,14.450000000001406,6,2020
2020-11-02,472,1.06462,1.06048,1.06371,1.062465,1.7711897590355,4.9989999999993495,41.3999999999981,-12.449999999999406,12.449999999999406,0,2020
2020-11-03,478,1.0709300000000002,1.0651000000000002,1.0696150000000002,1.06824,2.5660133477529996,5.420749999999,58.30000000000002,-13.750000000001261,13.750000000001261,1,2020
2020-11-04,473,1.072365,1.068855,1.07203,1.069795,1.736538461538,4.286000000000198,35.09999999999902,-22.34999999999987,22.34999999999987,2,2020
2020-11-05,473,1.075935,1.070035,1.0756550000000002,1.0708800000000005,1.960674157303,3.9093793103443994,59.00000000000016,-47.74999999999751,47.74999999999751,3,2020
2020-11-08,480,1.072505,1.0690350000000002,1.07199,1.071485,1.8541042849765,3.2529896907211473,34.69999999999862,-5.049999999999777,5.049999999999777,6,2020
2020-11-09,470,1.06785,1.065045,1.06732,1.0656850000000002,1.7404778836575,4.060393772893391,28.049999999999464,-16.34999999999831,16.34999999999831,0,2020
2020-11-10,475,1.06865,1.0595750000000002,1.06631,1.06006,1.84923076923,3.7999999999989997,90.74999999999943,-62.50000000000089,62.50000000000089,1,2020
2020-11-11,469,1.0584000000000002,1.0547,1.0579200000000002,1.0581200000000002,1.6999999999989999,3.0613333333325983,37.000000000002586,1.9999999999997797,1.9999999999997797,2,2020
2020-11-12,479,1.060655,1.056295,1.05725,1.060405,1.655555555555,3.3722043010747993,43.59999999999919,31.55000000000019,31.55000000000019,3,2020
2020-11-15,469,1.0623650000000002,1.058775,1.06183,1.060155,1.7187499999999998,6.929499999998396,35.90000000000204,-16.75000000000093,16.75000000000093,6,2020
2020-11-16,471,1.061225,1.0591,1.060245,1.0604300000000002,1.589814814814,3.2863636363624997,21.250000000001545,1.8500000000010175,1.8500000000010175,0,2020
2020-11-17,478,1.05939,1.0571700000000002,1.059265,1.0575,1.9247641509434998,3.1878571428569,22.199999999998887,-17.649999999997945,17.649999999997945,1,2020
2020-11-18,470,1.05686,1.05391,1.05452,1.05557,1.9006410256404997,2.9099999999997475,29.50000000000008,10.499999999999954,10.499999999999954,2,2020
2020-11-19,478,1.0537800000000002,1.051885,1.053185,1.0527650000000002,2.042615012106,3.3340277777768983,18.95000000000202,-4.199999999998649,4.199999999998649,3,2020
2020-11-22,480,1.05424,1.0519500000000002,1.05411,1.052565,1.835214626391,4.643510204080647,22.899999999999032,-15.450000000001296,15.450000000001296,6,2020
2020-11-23,467,1.053395,1.04731,1.05226,1.049975,2.020833333333,3.4,60.85000000000118,-22.849999999998705,22.849999999998705,0,2020
2020-11-24,476,1.056305,1.052795,1.05479,1.0532500000000002,1.7318272095325,4.47499999999925,35.10000000000124,-15.399999999996528,15.399999999996528,1,2020
2020-11-25,478,1.052115,1.04976,1.05127,1.05106,1.910912698412,3.9038596491226483,23.54999999999885,-2.0999999999982144,2.0999999999982144,2,2020
2020-11-26,468,1.051225,1.049405,1.0503650000000002,1.050805,2.031742424242,3.4564999999996497,18.20000000000155,4.399999999997739,4.399999999997739,3,2020
2020-11-29,477,1.0522,1.049865,1.05032,1.051275,1.955555555555,6.792,23.34999999999976,9.550000000000392,9.550000000000392,6,2020
2020-11-30,477,1.048485,1.0463600000000002,1.0470000000000002,1.04745,1.786486486486,3.9542857142837993,21.249999999997105,4.499999999998394,4.499999999998394,0,2020
2020-12-01,479,1.0457900000000002,1.042385,1.0439500000000002,1.04296,1.889285714285,3.2333333333320997,34.050000000003244,-9.900000000000464,9.900000000000464,1,2020
2020-12-02,476,1.049845,1.048105,1.04894,1.049255,1.5673333333325,2.95266666666575,17.399999999998528,3.1500000000006523,3.1500000000006523,2,2020
2020-12-03,476,1.05258,1.05093,1.051605,1.05138,1.6818729463305,3.10482336956425,16.500000000001513,-2.249999999999197,2.249999999999197,3,2020
2020-12-06,478,1.055945,1.05452,1.0550550000000003,1.0546950000000002,1.5848913043469999,5.929999999998995,14.250000000000096,-3.60000000000138,3.60000000000138,6,2020
2020-12-07,477,1.0562750000000003,1.053065,1.05335,1.054725,1.544444444444,4.827692307691997,32.10000000000379,13.74999999999904,13.74999999999904,0,2020
2020-12-08,467,1.054265,1.05199,1.05242,1.0532050000000002,1.869565217391,3.3449999999999,22.75000000000027,7.850000000002577,7.850000000002577,1,2020
2020-12-09,470,1.063185,1.05736,1.060145,1.0618250000000002,1.8069047619039997,3.598770833332697,58.24999999999969,16.80000000000348,16.80000000000348,2,2020
2020-12-10,474,1.065255,1.060645,1.0617,1.0642900000000002,2.0017307692305,3.2174999999999985,46.10000000000003,25.900000000000922,25.900000000000922,3,2020
2020-12-13,480,1.064815,1.062375,1.06326,1.06423,1.985767590618,7.182071428571398,24.399999999999977,9.699999999999154,9.699999999999154,6,2020
2020-12-14,456,1.064975,1.06148,1.06389,1.062345,2.020638297872,3.21999999999975,34.95000000000026,-15.449999999999076,15.449999999999076,0,2020
2020-12-15,475,1.066525,1.06276,1.066375,1.0635750000000002,2.035294117647,3.6999999999989996,37.65000000000018,-27.999999999999137,27.999999999999137,1,2020
2020-12-16,467,1.067165,1.062615,1.065525,1.0641500000000002,1.7333333333329999,3.6616666666661994,45.499999999998316,-13.74999999999904,13.74999999999904,2,2020
2020-12-17,471,1.066985,1.0640900000000002,1.0665950000000002,1.06426,1.616129032258,3.3409722222219997,28.9499999999987,-23.35000000000198,23.35000000000198,3,2020
2020-12-20,478,1.07,1.065875,1.06635,1.06674,1.941142998515,7.449999999998149,41.25000000000156,3.900000000001125,3.900000000001125,6,2020
2020-12-21,471,1.07146,1.066565,1.0672200000000005,1.070745,2.169565217391,4.0309659090905,48.950000000000934,35.24999999999556,35.24999999999556,0,2020
2020-12-22,477,1.07126,1.067615,1.068445,1.0705400000000005,2.242857142857,3.2952941176471997,36.450000000001204,20.95000000000402,20.95000000000402,1,2020
2020-12-23,466,1.06929,1.067075,1.06793,1.069,2.3244565217385,3.78749999999925,22.15000000000078,10.699999999999044,10.699999999999044,2,2020
2020-12-24,322,1.07063,1.066585,1.0703,1.06932,22.7499999999985,37.494999999998946,40.45000000000076,-9.799999999999809,9.799999999999809,3,2020
2020-12-27,471,1.069925,1.067215,1.0681600000000002,1.068,2.204347826086,11.043749999999498,27.099999999999902,-1.6000000000016001,1.6000000000016001,6,2020
2020-12-28,444,1.06803,1.066195,1.067505,1.06664,1.9985294117639998,3.20314814814755,18.35000000000031,-8.649999999998936,8.649999999998936,0,2020
2020-12-29,470,1.0663050000000005,1.06311,1.0642900000000002,1.06607,2.0701066098075,4.172999999999448,31.95000000000503,17.799999999998928,17.799999999998928,1,2020
2020-12-30,470,1.0673400000000002,1.06499,1.0670100000000002,1.0666600000000002,2.2669836956519998,4.039285714285397,23.500000000000743,-3.5000000000007248,3.5000000000007248,2,2020
2021-01-03,475,1.072165,1.06949,1.07142,1.070615,1.9799999999999998,8.799999999998999,26.74999999999983,-8.049999999999446,8.049999999999446,6,2021
2021-01-04,472,1.070115,1.067085,1.0680850000000002,1.06831,1.973128976286,3.6557499999999994,30.29999999999866,2.249999999999197,2.249999999999197,0,2021
2021-01-05,472,1.070875,1.068295,1.0697800000000002,1.069575,2.075121117127,4.544999999998999,25.800000000000267,-2.0500000000023277,2.0500000000023277,1,2021
2021-01-06,472,1.070655,1.06871,1.069845,1.06908,1.688346883468,3.673181818181099,19.449999999998635,-7.6499999999990465,7.6499999999990465,2,2021
2021-01-07,472,1.07104,1.06878,1.07104,1.070095,1.9523440860210002,3.8999999999994497,22.599999999999287,-9.449999999999736,9.449999999999736,3,2021
2021-01-10,472,1.0744000000000002,1.070535,1.0722900000000002,1.071115,1.8882066728445,9.741535038931099,38.650000000002294,-11.750000000001481,11.750000000001481,6,2021
2021-01-11,468,1.07532,1.0734,1.07471,1.074,1.8377112914125,3.566249999999699,19.200000000001438,-7.099999999999884,7.099999999999884,0,2021
2021-01-12,478,1.07667,1.073685,1.0765950000000002,1.0746250000000002,1.601944040697,3.4493333333330476,29.850000000000154,-19.700000000000273,19.700000000000273,1,2021
2021-01-13,471,1.07821,1.0762300000000002,1.0774050000000002,1.076875,1.7374999999999998,4.312499999999499,19.799999999996487,-5.300000000001415,5.300000000001415,2,2021
2021-01-14,471,1.0786100000000003,1.07687,1.078265,1.077555,1.8951219512189998,3.5658333333329995,17.40000000000297,-7.099999999999884,7.099999999999884,3,2021
2021-01-17,474,1.0806400000000005,1.0784950000000002,1.0794700000000002,1.07923,1.8499999999999999,5.757749999999344,21.450000000002856,-2.4000000000024,2.4000000000024,6,2021
2021-01-18,471,1.081645,1.079205,1.0804,1.08068,1.8792079207919998,4.1944444444435,24.399999999999977,2.80000000000058,2.80000000000058,0,2021
2021-01-19,470,1.0833750000000002,1.08078,1.0807950000000002,1.08306,1.9146141215099999,3.6999999999989996,25.95000000000125,22.649999999997394,22.649999999997394,1,2021
2021-01-20,475,1.080855,1.07808,1.079875,1.078375,1.878333333333,3.904615384615199,27.74999999999972,-14.999999999998348,14.999999999998348,2,2021
2021-01-21,479,1.076925,1.07502,1.0763900000000002,1.076545,1.8085714285709997,3.4,19.049999999998235,1.5499999999990521,1.5499999999990521,3,2021
2021-01-24,477,1.075295,1.072715,1.0747600000000002,1.07366,1.9,5.171999999999999,25.799999999998047,-11.000000000001009,11.000000000001009,6,2021
2021-01-25,477,1.0722900000000002,1.070205,1.07038,1.0705750000000005,1.436363636363,6.343809523808999,20.850000000001145,1.950000000003893,1.950000000003893,0,2021
2021-01-26,480,1.071605,1.069555,1.07031,1.0708000000000002,1.4809090909084999,3.781317725752449,20.499999999998852,4.900000000001015,4.900000000001015,1,2021
2021-01-27,475,1.071165,1.06844,1.0701850000000002,1.069735,1.542857142857,3.7098295454542995,27.249999999998664,-4.500000000000615,4.500000000000615,2,2021
2021-01-28,473,1.07124,1.06764,1.07124,1.0686250000000002,1.4585365853649999,3.6999999999989996,36.000000000000476,-26.14999999999812,26.14999999999812,3,2021
2021-01-31,480,1.065265,1.06237,1.0647950000000002,1.064155,1.528878216745,5.741482758620091,28.9499999999987,-6.40000000000196,6.40000000000196,6,2021
2021-02-01,471,1.067775,1.06261,1.06481,1.0628350000000002,1.669387755101,3.6999999999989996,51.64999999999864,-19.74999999999838,19.74999999999838,0,2021
2021-02-02,476,1.058585,1.05411,1.0576500000000002,1.0549400000000002,1.3909153005465,3.15885416666575,44.750000000000064,-27.099999999999902,27.099999999999902,1,2021
2021-02-03,477,1.06042,1.0566750000000005,1.05682,1.05967,1.8533333333329998,3.7033333333331995,37.44999999999443,28.49999999999797,28.49999999999797,2,2021
2021-02-04,476,1.063005,1.061315,1.0618500000000002,1.062645,1.4160580021479998,3.7093750000012493,16.899999999999693,7.949999999998791,7.949999999998791,3,2021
2021-02-07,477,1.066955,1.064605,1.066615,1.0659,1.7161290322579998,6.447586206895799,23.500000000000743,-7.150000000000212,7.150000000000212,6,2021
2021-02-08,477,1.06745,1.0655200000000002,1.0667650000000002,1.065835,1.329508196721,3.3079999999997995,19.299999999997652,-9.300000000000974,9.300000000000974,0,2021
2021-02-09,480,1.0700250000000002,1.0681250000000002,1.068615,1.06982,1.7539501039494998,2.750833333332349,19.000000000000128,12.049999999999006,12.049999999999006,1,2021
2021-02-10,472,1.0715750000000002,1.06961,1.070245,1.07136,1.655555555555,3.6181666666668497,19.650000000002166,11.150000000001992,11.150000000001992,2,2021
2021-02-11,479,1.0731350000000002,1.071495,1.0723600000000002,1.07304,1.447619047619,5.0346842105255964,16.40000000000086,6.799999999997919,6.799999999997919,3,2021
2021-02-14,479,1.07768,1.07438,1.07768,1.07484,1.5062499999999999,5.605581395348798,33.0000000000008,-28.399999999999537,28.399999999999537,6,2021
2021-02-15,466,1.076905,1.07383,1.07645,1.07442,1.210263157894,3.02374999999925,30.74999999999939,-20.299999999999763,20.299999999999763,0,2021
2021-02-16,464,1.07728,1.0750100000000002,1.0752000000000002,1.076625,1.529691075514,3.857549019608098,22.699999999997722,14.249999999997875,14.249999999997875,1,2021
2021-02-17,474,1.0793500000000005,1.077185,1.0778150000000002,1.0789,1.415305522914,3.5927777777768495,21.650000000004166,10.849999999997806,10.849999999997806,2,2021
2021-02-18,478,1.07752,1.075545,1.075675,1.077515,1.3331050228305,3.2216153846152,19.7500000000006,18.400000000000638,18.400000000000638,3,2021
2021-02-21,476,1.07977,1.076485,1.0796550000000005,1.07767,1.390653594771,7.5711538461532495,32.849999999999824,-19.850000000005696,19.850000000005696,6,2021
2021-02-22,470,1.082675,1.0798800000000002,1.080135,1.0824950000000002,1.5133399209479999,3.621999999999448,27.94999999999881,23.600000000001398,23.600000000001398,0,2021
2021-02-23,478,1.08216,1.07367,1.077915,1.0738950000000005,1.5533570892720001,3.6102272727263998,84.90000000000109,-40.19999999999468,40.19999999999468,1,2021
2021-02-24,480,1.072925,1.069485,1.07129,1.0724200000000002,1.9554945054939998,3.6561931818177484,34.399999999998876,11.300000000000754,11.300000000000754,2,2021
2021-02-25,474,1.07167,1.0653800000000002,1.067905,1.066315,1.514777777777,4.236071428571149,62.899999999996844,-15.900000000002024,15.900000000002024,3,2021
2021-02-28,480,1.0672450000000002,1.064415,1.06529,1.065965,1.7320152746975,10.759285714284648,28.300000000003322,6.749999999999812,6.749999999999812,6,2021
2021-03-01,477,1.0711750000000002,1.06763,1.069725,1.07017,1.757142857142,4.493846153845199,35.45000000000131,4.450000000000287,4.450000000000287,0,2021
2021-03-02,465,1.0739800000000002,1.07225,1.072975,1.0732,1.4112903225799998,4.666666666666196,17.300000000002314,2.249999999999197,2.249999999999197,1,2021
2021-03-03,479,1.075085,1.071965,1.072925,1.07464,1.172727272727,3.5459788359785986,31.200000000000117,17.15000000000133,17.15000000000133,2,2021
2021-03-04,479,1.076495,1.073085,1.07416,1.076495,1.5473684210519998,4.316304347826095,34.09999999999913,23.34999999999976,23.34999999999976,3,2021
