night,n_bars_h1,n_bars_h2,h1_high,h1_low,entry_ts,entry_mid,entry_spread,exit_ts,exit_mid,exit_spread,midpoint,dev_pips,side,traded,entry_px,exit_px,gross_pips,spread_cost_pips,net_pips,year
2024-08-28,240,240.0,1.0868700000000002,1.0798300000000003,2024-08-29 01:59:00+00:00,1.0805950000000002,0.0001761538461538,2024-08-29 05:59:00+00:00,1.081525,0.0001807142857142,1.0833500000000003,-27.55000000000063,BUY,True,1.080683076923077,1.081434642857143,9.299999999998754,3.56868131868,5.731318681318754,2024
2024-08-29,239,240.0,1.086675,1.0832700000000002,2024-08-30 01:59:00+00:00,1.0838800000000002,0.0001746153846153,2024-08-30 05:59:00+00:00,1.08697,0.000152857142857,1.0849725000000001,-10.924999999999407,BUY,True,1.0839673076923078,1.0868935714285715,30.89999999999815,3.2747252747229996,27.62527472527515,2024
2024-09-01,240,240.0,1.0850050000000002,1.082685,2024-09-02 01:59:00+00:00,1.084745,0.0001805555555555,2024-09-02 05:59:00+00:00,1.08541,0.0001469642857142,1.0838450000000002,8.999999999999009,SELL,True,1.0846547222222223,1.0854834821428572,-6.649999999999157,3.275198412697,-9.925198412696156,2024
2024-09-03,240,240.0,1.085385,1.08339,2024-09-04 01:59:00+00:00,1.0849650000000002,0.000155641025641,2024-09-04 05:59:00+00:00,1.08426,0.0002399999999999,1.0843875,5.775000000001196,SELL,True,1.0848871794871797,1.08438,7.050000000001777,3.9564102564089993,3.0935897435927777,2024
2024-09-08,240,240.0,1.0816,1.0800900000000002,2024-09-09 01:59:00+00:00,1.081535,0.000164074074074,2024-09-09 05:59:00+00:00,1.082135,0.0001842857142857,1.080845,6.899999999998574,SELL,True,1.081452962962963,1.0822271428571428,-6.00000000000156,3.483597883597,-9.48359788359856,2024
2024-09-11,240,240.0,1.0893100000000002,1.0872800000000002,2024-09-12 01:59:00+00:00,1.088815,0.0001485714285714,2024-09-12 05:59:00+00:00,1.0873050000000002,0.0001992857142856,1.0882950000000002,5.199999999998539,SELL,True,1.0887407142857144,1.087404642857143,15.099999999999003,3.47857142857,11.621428571429004,2024
2024-09-12,238,240.0,1.08801,1.08664,2024-09-13 01:59:00+00:00,1.08801,0.0001441176470588,2024-09-13 05:59:00+00:00,1.087485,0.0002269565217391,1.0873249999999999,6.850000000000467,SELL,True,1.0879379411764705,1.0875984782608696,5.249999999998867,3.710741687979,1.5392583120198666,2024
2024-09-15,240,239.0,1.08977,1.0879850000000002,2024-09-16 01:59:00+00:00,1.08962,0.0001445454545454,2024-09-16 05:59:00+00:00,1.089565,0.0001783999999999,1.0888775000000002,7.424999999998683,SELL,True,1.0895477272727274,1.0896541999999998,0.5500000000013827,3.2294545454529997,-2.679454545451617,2024
2024-09-16,238,240.0,1.09089,1.08878,2024-09-17 01:59:00+00:00,1.0906950000000002,0.0001518518518518,2024-09-17 05:59:00+00:00,1.0907650000000002,0.0001504166666666,1.0898349999999999,8.60000000000305,SELL,True,1.0906190740740742,1.0908402083333335,-0.700000000000145,3.0226851851839998,-3.7226851851841447,2024
2024-09-17,236,240.0,1.092705,1.09037,2024-09-18 01:59:00+00:00,1.09062,0.0001514583333333,2024-09-18 05:59:00+00:00,1.090145,0.0001898076923076,1.0915375,-9.175000000001265,BUY,True,1.0906957291666666,1.0900500961538462,-4.750000000000032,3.412660256409,-8.162660256409032,2024
2024-09-18,240,240.0,1.09104,1.08826,2024-09-19 01:59:00+00:00,1.090845,0.000213488372093,2024-09-19 05:59:00+00:00,1.093445,0.0001853333333333,1.08965,11.950000000000571,SELL,True,1.0907382558139536,1.0935376666666667,-25.999999999999357,3.988217054263,-29.988217054262357,2024
2024-09-22,240,239.0,1.093865,1.090785,2024-09-23 01:59:00+00:00,1.09331,0.0002050793650794,2024-09-23 05:59:00+00:00,1.09321,0.0001947619047619,1.092325,9.850000000000136,SELL,True,1.0932074603174604,1.093307380952381,0.9999999999998899,3.9984126984129995,-2.9984126984131096,2024
2024-09-25,240,240.0,1.09279,1.0893350000000002,2024-09-26 01:59:00+00:00,1.0920200000000002,0.0001895384615384,2024-09-26 05:59:00+00:00,1.09275,0.0001735714285714,1.0910625,9.575000000001666,SELL,True,1.091925230769231,1.0928367857142858,-7.299999999998974,3.631098901098,-10.931098901096973,2024
2024-09-26,238,240.0,1.09072,1.088215,2024-09-27 01:59:00+00:00,1.09044,0.0001638775510204,2024-09-27 05:59:00+00:00,1.09104,0.0001715555555555,1.0894675,9.725000000000428,SELL,True,1.0903580612244899,1.0911257777777779,-5.999999999999339,3.3543310657589998,-9.35433106575834,2024
2024-09-29,240,240.0,1.0899450000000002,1.087205,2024-09-30 01:59:00+00:00,1.087695,0.0001771641791044,2024-09-30 05:59:00+00:00,1.088545,0.0001778260869565,1.088575,-8.799999999999919,BUY,True,1.0877835820895523,1.0884560869565219,8.500000000000174,3.549902660609,4.950097339391174,2024
2024-09-30,240,240.0,1.0934,1.0894350000000002,2024-10-01 01:59:00+00:00,1.09325,0.0002008474576271,2024-10-01 05:59:00+00:00,1.0937900000000005,0.0001885714285714,1.0914175,18.325000000001257,SELL,True,1.0931495762711865,1.093884285714286,-5.40000000000429,3.8941888619849996,-9.29418886198929,2024
2024-10-02,240,240.0,1.1025,1.09916,2024-10-03 01:59:00+00:00,1.100295,0.0001699999999999,2024-10-03 05:59:00+00:00,1.1008300000000002,0.0001941509433962,1.10083,-5.349999999999522,BUY,True,1.10038,1.1007329245283022,5.350000000001742,3.6415094339609997,1.7084905660407426,2024
2024-10-07,240,240.0,1.103415,1.10036,2024-10-08 01:59:00+00:00,1.1006200000000002,0.0002290322580645,2024-10-08 05:59:00+00:00,1.0986250000000002,0.0001739344262295,1.1018875000000001,-12.67499999999977,BUY,True,1.1007345161290325,1.0985380327868854,-19.94999999999969,4.029666842939999,-23.97966684293969,2024
2024-10-08,240,240.0,1.105395,1.0979550000000002,2024-10-09 01:59:00+00:00,1.10404,0.0002076767676767,2024-10-09 05:59:00+00:00,1.10596,0.000204923076923,1.1016750000000002,23.649999999997284,SELL,True,1.1039361616161616,1.1060624615384615,-19.200000000001438,4.125998445997,-23.325998445998437,2024
2024-10-09,240,240.0,1.10805,1.105555,2024-10-10 01:59:00+00:00,1.10563,0.0001679452054794,2024-10-10 05:59:00+00:00,1.10624,0.0001674193548387,1.1068025000000001,-11.725000000002428,BUY,True,1.1057139726027396,1.1061562903225806,6.099999999999994,3.353645603181,2.7463543968189943,2024
2024-10-13,240,238.0,1.1056150000000002,1.104135,2024-10-14 01:59:00+00:00,1.105395,0.0001966233766233,2024-10-14 05:59:00+00:00,1.105395,0.0001782051282051,1.1048750000000003,5.199999999996319,SELL,True,1.1052966883116881,1.1054841025641025,-0.0,3.748285048284,-3.748285048284,2024
2024-10-14,240,240.0,1.105445,1.1030600000000002,2024-10-15 01:59:00+00:00,1.105195,0.0001863265306122,2024-10-15 05:59:00+00:00,1.10351,0.0001852777777777,1.1042525,9.424999999998462,SELL,True,1.1051018367346939,1.1036026388888889,16.849999999999365,3.7160430838989997,13.133956916100367,2024
2024-10-15,240,240.0,1.10596,1.102675,2024-10-16 01:59:00+00:00,1.10377,0.0001715151515151,2024-10-16 05:59:00+00:00,1.10447,0.0001997142857142,1.1043175,-5.475000000001451,BUY,True,1.1038557575757575,1.1043701428571429,7.0000000000014495,3.712294372293,3.2877056277084495,2024
2024-10-16,239,240.0,1.10454,1.09951,2024-10-17 01:59:00+00:00,1.10417,0.0001762264150943,2024-10-17 05:59:00+00:00,1.102635,0.0001848484848485,1.102025,21.450000000000635,SELL,True,1.104081886792453,1.1027274242424243,15.350000000000641,3.6107489994279995,11.739251000572642,2024
